created_at,text,User_Location,lang,retweeted,reweet_count
Tue Apr 07 15:16:33 +0000 2020,RT PapaJohns Just ordered PapaJohns Use promo code PAPATRACK for 25 off your next regular menu price order US amp Canada online only,Germany,en,FALSE,7731
Tue Apr 07 15:16:33 +0000 2020,RT globalnews There is no practical way to do full screening at the border and expect that when you go to the grocery store food is gon,North Perth  Ontario,en,FALSE,31
Tue Apr 07 15:16:32 +0000 2020,RT hackerFiscalia Si aplica para que le depositen directamente el dinero en el banco recibira su pago dentro de 3 a 5 dias A traves de,Colombia,es,FALSE,7
Tue Apr 07 15:16:32 +0000 2020,AriBerman Sorry from Canada ,,en,FALSE,0
Tue Apr 07 15:16:31 +0000 2020,RT SkillsNL Got an aptitude for mathematics  So do our super skilled industrial control technicians Use your math whiz super streng,Ottawa  Ontario,en,FALSE,1
Tue Apr 07 15:16:30 +0000 2020,awilliamsmvnt MCUDirect ScottGustin It doesnt happen in England at all And canada and america are basically ,,en,FALSE,0
Tue Apr 07 15:16:30 +0000 2020,RT ProgressAlberta The UCP have appointee a scandal plagued former senior civil servant from Saskatchewan to head the scandal plagued in,calgary,en,FALSE,96
Tue Apr 07 15:16:29 +0000 2020,RT Cleatusn And guess who is shopping medical supplies to Canada,CANADA ,en,FALSE,1
Tue Apr 07 15:16:29 +0000 2020,Le premier ministre fait le point sur la COVID19 au Canada coutez ici The Prime Minister gives an update on ,Qubec  Canada,fr,FALSE,1
Tue Apr 07 15:16:29 +0000 2020,ottawa covid2020 coronavid19 covid19 coronavirus ontario canada pandemic pandemie physicaldistancing ,Canada,und,FALSE,0
Tue Apr 07 15:16:29 +0000 2020,YourAlberta Please advise Albertans where these mysterious replacement docs are coming from UCP opted to cut AB d ,Alberta  Canada,en,FALSE,0
Tue Apr 07 15:16:28 +0000 2020,RT CarrieTait Start of an exodus Some Alberta doctors have rolled back services in hospitals and preparing to leave the province because,,en,FALSE,63
Tue Apr 07 15:16:28 +0000 2020,    Colco  Canada            ,Lebanon,ar,FALSE,0
Tue Apr 07 15:16:28 +0000 2020,One of Canadas great artists Maud Lewis 1965 CBC Archives  CBC  via YouTube,HH Germany,en,FALSE,0
Tue Apr 07 15:16:28 +0000 2020,CMJD7 Hello Thanks for bringing this to our attention  Could you please DM us the order number and we can fur ,Canada,en,FALSE,0
Tue Apr 07 15:16:27 +0000 2020,politicaltoast CPHOCanada ,North America,und,FALSE,0
Tue Apr 07 15:16:26 +0000 2020,There are 17 new coronavirus cases in Nova Scotia for a total of 310 since the outbreak began Canadas case total ,,en,FALSE,0
Tue Apr 07 15:16:26 +0000 2020,RT SecPompeo Spoke today with Canadas Foreign Minister FPChampagne about our ongoing efforts to contain and mitigate COVID19 the im,,en,FALSE,609
Tue Apr 07 15:16:25 +0000 2020,RT MoreyASmith3 atensnut olneydan TheBenghziAttack Sparked by Canada  amp SNCLAVALIN ,Yukon T  Canada ,et,FALSE,1
Tue Apr 07 15:16:25 +0000 2020,CanadaChrisPC Have to wonder where those CPC TrollBots are hiding if its not in their homes Are they even in Canada,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:16:25 +0000 2020,Thank you for the update Everyone needs to watch this company He gives all the ways for you to watch it I been ,Canada,en,FALSE,0
Tue Apr 07 15:16:23 +0000 2020,Why is BC flattening the COVID19 curve while numbers in central Canada surge  CBC News ,West Kootenay,en,FALSE,0
Tue Apr 07 15:16:23 +0000 2020,GasPriceWizard EffieGib Trudumb and his cast of unqualified losers are sitting back waiting for this vitally impo ,,en,FALSE,0
Tue Apr 07 15:16:22 +0000 2020,The number of Lupus rheumatoid arthritis and sicklecell anemia outpatients will determine how well social distanc ,Montreal,en,FALSE,0
Tue Apr 07 15:16:21 +0000 2020,RT Advaidism 4 In 1989 ISRO approached USSR Glavkosmos for 7 cryogenic rocket engines amp also a complete transfer of technology ISRO,Not in India  ,en,FALSE,85
Tue Apr 07 15:16:21 +0000 2020,EN DIRECT  Justin Trudeau prend la parole pour faire le point sur la pandmie de COVID19 au Canada ,Partout au Qubec,fr,FALSE,2
Tue Apr 07 15:16:20 +0000 2020,An open letter from the CEO of Curling Canada ,Richmond Hill  Ontario,en,FALSE,0
Tue Apr 07 15:16:19 +0000 2020,ctsbulls I live in Brantford Ontario Canada home of Wayne Gretzky I may be slightly biased toward Gretzky Mos ,,en,FALSE,0
Tue Apr 07 15:16:19 +0000 2020,atensnut olneydan TheBenghziAttack Sparked by Canada  amp SNCLAVALIN ,Yukon T  Canada ,et,FALSE,1
Tue Apr 07 15:16:18 +0000 2020,DetroitKenny Five Guys T Bell Popeyes But to be fair half of these arent in Canada and I have no idea if theyre good or not lol,Ontario,en,FALSE,0
Tue Apr 07 15:16:17 +0000 2020,Canada is officially winning They actually have a legitimate online cannabis store and you can get your weed maile ,FOH California  USA,en,FALSE,0
Tue Apr 07 15:16:17 +0000 2020,TODAY To help you be grounded and calm in turbulent times hypnosis TCM acupuncture acupressure stressrelief ,Toronto  Canada,en,FALSE,0
Tue Apr 07 15:16:15 +0000 2020,JustinTrudeau gave wireless companies in Canada TWO years to lower their prices Two more years of price gauging ,,en,FALSE,0
Tue Apr 07 15:16:15 +0000 2020,bruh said he drove from NY to Montreal Canada for cheeks ,Maryland,en,FALSE,0
Tue Apr 07 15:16:15 +0000 2020,justtired98 TheRebeccaB TheJenRollins Another version Source updates daily  ,Edmonton  Alberta  Canada,en,FALSE,0
Tue Apr 07 15:16:15 +0000 2020,RT JasonViauCBC Ontario healthcare worker posts emotional thankyou to border officers  CBC News ,Windsor  Ontario  Canada,en,FALSE,2
Tue Apr 07 15:16:14 +0000 2020,Those who dont die from realDonaldTrump inaction will die from hydroxychloriquine So glad to live in Canada wh ,Langley  Canada,en,FALSE,0
Tue Apr 07 15:16:14 +0000 2020,Daccord avec toute cette analyse Percutante srie qui forcment dmystifie lessence de ces communauts non sa ,,fr,FALSE,0
Tue Apr 07 15:16:14 +0000 2020,African American Chicagoans account for half of all coronavirus cases in the city and more than 70 of deaths desp ,,en,FALSE,0
Tue Apr 07 15:16:14 +0000 2020,RT SimonsSays89 The Dem primary results arent validThe Dem primary results arent validThe Dem primary results arent validThe Dem,,en,FALSE,33
Tue Apr 07 15:16:14 +0000 2020,NorbertElekes Today Canada was down to just over 350 caseshuge improvement ,,en,FALSE,0
Tue Apr 07 15:16:14 +0000 2020,RT mclaudebibeau COVID19 is having major impacts on local food organizations who are being forced to adapt in the face of increased dem,Calgary  Alberta,en,FALSE,2
Tue Apr 07 15:16:13 +0000 2020,sbhwinnipeg I appreciate all the support provided by Hospital Doctors Nurses and support workers of health care ,Canada,en,FALSE,0
Tue Apr 07 15:16:13 +0000 2020,RT BarronPrize Apply now for this years Barron Prize before our April 15 deadline Founded by TABarronAuthor the Prize honors young he,Colorado,en,FALSE,4
Tue Apr 07 15:16:13 +0000 2020,RT patmccombe The greater disrespect is that being shown towards patients by jkenney and shandro  Doctors threaten to leave Alberta,,en,FALSE,105
Tue Apr 07 15:16:12 +0000 2020,RT PrimalDigest EpochTimes melistalk Stop exporting N95 masks to Canada Trump administration tells US manufacturer,United States,en,FALSE,2
Tue Apr 07 15:16:12 +0000 2020,RT FellowSheepCos Found a guide to online shopping in Canada thanks Of Cotton and Wool,Austin  TX,en,FALSE,4
Tue Apr 07 15:16:11 +0000 2020,RT RCArts COVID19 annulation de Montral compltement cirque ,,fr,FALSE,2
Tue Apr 07 15:16:11 +0000 2020,The Canada Emergency Wage Subsidy was announced on March 27   weve put together some frequently asked questions t ,,en,FALSE,0
Tue Apr 07 15:16:10 +0000 2020,SUBMISSIONS JUST CLOSED We received short and feature films from Turkey Sri Lanka Italy France Croatia Colomb ,NYC,en,FALSE,0
Tue Apr 07 15:16:09 +0000 2020,pizzuhslutt Im from Canada            Someone from Punjab,,en,FALSE,0
Tue Apr 07 15:16:09 +0000 2020,RT tylermeredith A special shout out to the hard working folks CanRevAgency ESDCGC FinanceCanada SSCCA and many others across the G,,en,FALSE,20
Tue Apr 07 15:16:09 +0000 2020,RT BurgerKingCAN Family First Get 2 free kids meals excl toys with the purchase of a regular price medium or large meal through Drive,Winnipeg  Manitoba,en,FALSE,10
Tue Apr 07 15:16:07 +0000 2020,Protien that could be given to starving people dumped to protect themselves The moral thing to do would be to giv ,,en,FALSE,0
Tue Apr 07 15:16:07 +0000 2020,JoeBiden That theyre not offering universal healthcare to working class people,,en,FALSE,0
Tue Apr 07 15:16:07 +0000 2020,RT DataNewser Ptain le niveau rien  voir avec nos gouvernants  COVID2019france Covid19 coronavirus Canada CanadaCovid19 Prenez,Dans le cyberEspace des experts en tout ,fr,FALSE,2
Tue Apr 07 15:16:05 +0000 2020,patjinfo Theyre working overtime to destabilize Canada at the behest of CPCHQ To reiterateVOTEABC AS IF YO ,,en,FALSE,0
Tue Apr 07 15:16:04 +0000 2020,Talking heads  And She Was 1985   kbradiothp internetradio,London  Ontario  Canada,en,FALSE,0
Tue Apr 07 15:16:04 +0000 2020,100 Cotton Plaid Shirts Summer Men ShirtVisit Russia France Italy Germany Belgium ,USA,en,FALSE,0
Tue Apr 07 15:16:03 +0000 2020,RT NEWS957 N95 respirators and emergency relief on the way for Canada ,Halifax  Nova Scotia,en,FALSE,5
Tue Apr 07 15:16:03 +0000 2020,Labor Day is September 7th in both the United States and CanadaThis is not a guarantee obviously but this would m ,,en,FALSE,1
Tue Apr 07 15:16:02 +0000 2020,RT bnikdude Alerts History 07Apr2020 073057 AM  ENBRIDGE CEO SAYS COULD SEE 2025 OF WESTERN CANADA OIL SHUT IN DUE TO LOW PRICES,,en,FALSE,11
Tue Apr 07 15:16:01 +0000 2020,RT CBCAlerts BREAKING Quebec has posted its daily update They have added 907 new coronavirus cases and acknowle ,Vancouver  British Columbia,en,FALSE,0
Tue Apr 07 15:15:59 +0000 2020,Jvous dis que le pire cest pas le virus cest la crise boursire qui suivra On va tous manger svre Jverrai ,Qubec  Canada,fr,FALSE,0
Tue Apr 07 15:15:58 +0000 2020,ServiceCanadaE Would my dad qualify for CERB if he is 70 and recieiving a Canada Penaion plan,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:15:58 +0000 2020,RT MigunaMiguna When it comes to the delivery of high quality PUBLIC healthcare and other BASIC NECESSITIES to its citizens the United S,,en,FALSE,54
Tue Apr 07 15:15:57 +0000 2020,WATCH LIVE PM Trudeau speaks about Canadas response to COVID19 pandemic ,Toronto,en,FALSE,5
Tue Apr 07 15:15:56 +0000 2020,proceso realDonaldTrump decreto que todas las mscaras n95 del fabricante 3M se quede en Estados Unidos y prohib ,,es,FALSE,0
Tue Apr 07 15:15:55 +0000 2020,RT RussDiabo Group of First Nations want to launch fight of Trans Mountain pipeline approval  via nationalpost,Vancouver  B C ,en,FALSE,16
Tue Apr 07 15:15:54 +0000 2020,RT UltimaHoracom Un hombre fue atacado por un presunto delincuente tras resistirse a darle G 2000El hecho ocurri en la compaa R,,es,FALSE,11
Tue Apr 07 15:15:53 +0000 2020,Valmrtz benwegmann Eh bien on investira aux us ou au Canada,FRANCE,fr,FALSE,0
Tue Apr 07 15:15:53 +0000 2020,RT EtwasDrew Lumberist brianlilley JustinTrudeau Missing PPE supplies Look right here ,Ontario  Canada,en,FALSE,6
Tue Apr 07 15:15:51 +0000 2020,TFSA Investors Profit From the 2020 Market Crash and Retire Wealthy CNRCA CNRTO CNI stocks stockstowatch ,Cali Colombia,en,FALSE,0
Tue Apr 07 15:15:51 +0000 2020,En direct Suivez le point de presse du premier ministre Justin Trudeau sur la pandmie de COVID19 ,Montreal  Qc  Canada,fr,FALSE,3
Tue Apr 07 15:15:49 +0000 2020,Its time for Black Americans to get out of these Democrat run cities or get the Democrats running them OUT ,Maui  Vegas   Tucson,en,FALSE,0
Tue Apr 07 15:15:49 +0000 2020,Trump chega a acordo com empresa de mscaras e permite exportao para Amrica Latina e Canad 3M importar 166 mi ,Brasil,pt,FALSE,0
Tue Apr 07 15:15:49 +0000 2020,600 mill wasnt enough And FUCK NO Start doing your job amp make some actual profit off real news RT ,earthsmirk,en,FALSE,0
Tue Apr 07 15:15:48 +0000 2020,Our health care workers need protective gear to keep themselves safe treat patients and slow the spread of COVID ,Papineau,en,FALSE,84
Tue Apr 07 15:15:47 +0000 2020,Canada has gotten so bad I am starting to think about escape routes Do u people out there think I am over reactin ,Alberta,en,FALSE,2
Tue Apr 07 15:15:47 +0000 2020,RT InterpodiaTech Just Announced  Interpodia has teamed up with Speed Skating Canada SSCPVC to form a strategic partnership  Learn,Vancouver,en,FALSE,1
Tue Apr 07 15:15:46 +0000 2020,RT CBCOttawa NEW Testing backlog doubles as Ontario reports 379 new cases inching towards 5000  COVID19 ot,Canada,en,FALSE,8
Tue Apr 07 15:15:46 +0000 2020,Right across the country this is happening  AlcoholIsNOTEssential CloseTheLCBO CloseTBS FordIsFailing ,Living rent free in NDM heads,en,FALSE,0
Tue Apr 07 15:15:45 +0000 2020,My grandfather was a doctor in Guyana for years before emigrating to Canada in the 90s He ended up working in a fa ,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:15:45 +0000 2020,Enfin une dcision constructiveQubec va adapter sa stratgie de dpistage ,,fr,FALSE,0
Tue Apr 07 15:15:45 +0000 2020,And guess who is shopping medical supplies to Canada ,Saskatoon,en,FALSE,1
Tue Apr 07 15:15:45 +0000 2020,Nos travailleurs de la sant ont besoin de matriel pour assurer leur scurit nous soigner et limiter la propagat ,Papineau,fr,FALSE,26
Tue Apr 07 15:15:45 +0000 2020,RT mukasiri Mining is about global value chains transparency deficits experienced in Zim ElisaPeter can b mitigated if SECNews adopt,United States,en,FALSE,5
Tue Apr 07 15:15:42 +0000 2020,RT FouldsIain  It is a small twisted person that obsessively focuses on belittling someone else in a pathetic attempt to feel better,Toronto  Ontario,en,FALSE,4
Tue Apr 07 15:15:41 +0000 2020,BECCA99564437 sass72 RealJamesWoods realDonaldTrump At the moment Canada is not my problem  My country is  I ,From Las Vegas NV,en,FALSE,0
Tue Apr 07 15:15:41 +0000 2020,Ya me arrepent de haber escogido viajar a Estados Unidos y no a Canad ,In The Sky With Diamonds ,es,FALSE,0
Tue Apr 07 15:15:39 +0000 2020,RT GJCabelloC Cabe acotar que Canad apoya las sanciones ilegales de EEUU contra Venezuela y hoy le toca vivir en carne propia una d,,es,FALSE,23
Tue Apr 07 15:15:38 +0000 2020,RT ArizonaReloaded Canad UsaMxico,Berga  Espaa,es,FALSE,13
Tue Apr 07 15:15:38 +0000 2020,RT VOODOOAIR Canada we need to DEMAND some answersWake up for crying out loud ,,en,FALSE,1
Tue Apr 07 15:15:38 +0000 2020,RT dystoniacanada On this day DMRF Canada recognizes the tremendous efforts put forth by those who provide care and comfort to the dyst,,en,FALSE,1
Tue Apr 07 15:15:37 +0000 2020,Despite the biggest deficit since the Second World War Canada can afford this crisis  The Globe and Mail ,Calgary  Alberta,en,FALSE,0
Tue Apr 07 15:15:37 +0000 2020,IngrahamAngle In these changing while everybodu Id isolating at home we may be able to get some attentionfrom t ,,en,FALSE,0
Tue Apr 07 15:15:35 +0000 2020,The Official Podcast of Tennis Canada is back this week with former coach of Denis Shapovalov and ber talented m ,Canada,en,FALSE,1
Tue Apr 07 15:15:35 +0000 2020,AtlasHerjo OMGBeaRivera ServiceCanadaE FreeSpirit1973 AlvarezKasten ,Under Your Bed,und,FALSE,0
Tue Apr 07 15:15:35 +0000 2020,RosieBarton We just recieved our CERB in the bank Its a full 1000 So does this mean its tax free JustinTrudeau Canada,Whitchurch Stouffville  Ontario,en,FALSE,0
Tue Apr 07 15:15:35 +0000 2020,Canada  StayHomeCanadaStayHome StaySafe,Winnipeg  Manitoba  Canada ,und,FALSE,0
Tue Apr 07 15:15:34 +0000 2020,Coronavirus Updates Canada N95 Masks Allowed into Country After Trump Backs Off  ,,en,FALSE,0
Tue Apr 07 15:15:33 +0000 2020,RT GrandoniRobert Can we just throw Wisconsin out of the countryMaybe sell Wisconsin to Canada,EVERYWHERE,en,FALSE,1
Tue Apr 07 15:15:33 +0000 2020,kiravetkira I joined FIP Warriors Canada last night as soon as we got his diagnosis The group is incredibly suppo ,Burlington  Ontario,en,FALSE,0
Tue Apr 07 15:15:33 +0000 2020,RT JuttaBrendemuhl Easter eye candy for u Thurs onlyFree stream of best of film program SHORT EXPORT w 6 new German shorts from ,Goethe Institut Toronto,en,FALSE,2
Tue Apr 07 15:15:32 +0000 2020,TonyPannWBAL riccimike I have read stories about them being set up Here is a story from a few days ago about cen ,,en,FALSE,0
Tue Apr 07 15:15:32 +0000 2020,RT People4Bernie HELLO SOMEBODY ,,en,FALSE,18
Tue Apr 07 15:15:31 +0000 2020,RT abeliangrape The very first Dear Canada book I owned was Orphan at my Door by Jean Little This series was so important to me as a gi,Halifax  Nova Scotia,en,FALSE,1
Tue Apr 07 15:15:31 +0000 2020,BC health minister honoured and excited by Sikh communitys blooddonation campaign  CBC News ,Ottawa  Ontario,en,FALSE,0
Tue Apr 07 15:15:30 +0000 2020,RT DalGradStudies Students and faculty with healthrelated education and training are invited to volunteer to help with Canadas response,Nova Scotia  Canada,en,FALSE,4
Tue Apr 07 15:15:29 +0000 2020,RT cybera Were teaming up with ABInnovates to host a virtual hackathon starting this Friday looking at ways to flatten the curve of,Calgary  AB  Canada,en,FALSE,10
Tue Apr 07 15:15:27 +0000 2020,carrieksada 1RealLori JordanKaufman KimStrassel WSJ GovernorTomWolf All the liquor stores in Canada are owned by the state Hmmm,,en,FALSE,0
Tue Apr 07 15:15:27 +0000 2020,Emissions from oil and gas production are now the largest and fastest growing emissions in Canada Propping up fai ,North America,en,FALSE,3
Tue Apr 07 15:15:27 +0000 2020,EnactusCanada Weve built the social right into the business Its part of our mandate to work with nonprofits h ,Halifax  Nova Scotia,en,FALSE,0
Tue Apr 07 15:15:26 +0000 2020,RT osvald01guz cnashr ScotiabankCL En Canada este mismo Banco bajo los intereses de las tarjetas de credito a la mitad10 anual como,CABA,es,FALSE,33
Tue Apr 07 15:15:26 +0000 2020,RT disneyplus We thought everyones video calls could use a bit more magic Cast a spell with these PixarOnward backgrounds PixarO,,en,FALSE,124
Tue Apr 07 15:15:25 +0000 2020,RT joececiyyc Quebec just raised the pay of 300000 frontline healthcare workersMeanwhile in Alberta disgraced Health Minister shand,Earth  Milky Way Galaxy ,en,FALSE,536
Tue Apr 07 15:15:25 +0000 2020,3M makes deal with White House will supply Canada ,Canada,en,FALSE,0
Tue Apr 07 15:15:24 +0000 2020,Ontario is limiting construction activities So why is construction on TMX allowed to continue ,Canada,en,FALSE,0
Tue Apr 07 15:15:24 +0000 2020,RT CDNEnergyCentre Canadas oilsands are an ideal raw material for carbon fibre and an Alberta Innovates grand challenge aims to cut th,Calgary  Canada,en,FALSE,3
Tue Apr 07 15:15:24 +0000 2020,darreeebear ESDCGC ServiceCanadaE CanRevAgency Part of this group If you became eligible for EIbenefits ,,en,FALSE,0
Tue Apr 07 15:15:23 +0000 2020,HumptyD49831913 I cringe when they say that they flew from their home in Canada They were NOT living in Canada t ,Canada,en,FALSE,0
Tue Apr 07 15:15:23 +0000 2020,RT nickbernierAC Air Canada Retires Its FirstEver A320  via LinkedIn,Milano Italy,en,FALSE,4
Tue Apr 07 15:15:21 +0000 2020,Canadas economy cant afford to lose innovative top tech firms cataAlliance proposal today to justintrudeau f ,Ottawa  Canada,en,FALSE,0
Tue Apr 07 15:15:19 +0000 2020,TomTSEC If true this will adversely affect the amount of money in the accounts of the faculty associations in Can ,Wolfville  NS,en,FALSE,0
Tue Apr 07 15:15:19 +0000 2020,100 Cotton Military Shirt Breathable Casual ShirtVisit Russia France Italy Germany ,USA,en,FALSE,0
Tue Apr 07 15:15:19 +0000 2020, la recherche de renseignements exacts au sujet de la COVID19 pour les fournisseurs de services au Canada CATIE ,Canada,fr,FALSE,0
Tue Apr 07 15:15:19 +0000 2020,RT wendygillis This is a new virus which we dont completely understand There could be a 40yearold who has the sniffles and there co,Toronto  Canada,en,FALSE,11
Tue Apr 07 15:15:19 +0000 2020,Watching the stream to help We are short on money but were staying home for our sake and for my mom who could ,Canada,en,FALSE,4
Tue Apr 07 15:15:19 +0000 2020,ShreeParadkar I would say that being in Canada is a blessing For anyone Not being beaten by locals and told you ,Toronto   Ottawa ,en,FALSE,0
Tue Apr 07 15:15:19 +0000 2020,The Canadian Emergency Response Benefit CERB is now available To apply go to  ,Strathcona County  Alberta,en,FALSE,0
Tue Apr 07 15:15:18 +0000 2020,RT DamiTolaoluwa Even when you go to Canada you find theres nowhere to ron to ,London,en,FALSE,1
Tue Apr 07 15:15:18 +0000 2020,RT UofGuelphNews Whats the safest way to navigate the supermarket aisles these days UofGs Prof Jeffrey Farber drjmfarber of Fo,UofG,en,FALSE,4
Tue Apr 07 15:15:17 +0000 2020,BrianZinchuk Irving Oil is still importing Saudi Aramco though correct ,,en,FALSE,0
Tue Apr 07 15:15:17 +0000 2020,It is recommended that we all wear nonmedical face masks Efforts EcoEssentials is now producing masks made from ,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:15:16 +0000 2020,NourTanbouza As youre in Quebec obviously Im going to go with Canadas chief science adviser being from Beirut ,The nerdy edge of the periodic table,en,FALSE,0
Tue Apr 07 15:15:15 +0000 2020,RT RachelNotley Jason Kenney and the UCP are leaving people behind by not keeping their promise to provide a bridge to the federal supp,Earth  Milky Way Galaxy ,en,FALSE,83
Tue Apr 07 15:15:15 +0000 2020,RT multistagecorre June 28 2017 Vancouver Canada highres     UFOUFOsaliensOVNInewsvia multist,,en,FALSE,3
Tue Apr 07 15:15:15 +0000 2020,Check out this weeks blog share by Asyma Solutions Project Management  Guesswork or Certainty ,Canada,en,FALSE,0
Tue Apr 07 15:15:15 +0000 2020,RT Pixar Make your next video call all the more magical with our PixarOnward video call backgrounds Onward is now streaming on disney,,en,FALSE,220
Tue Apr 07 15:15:14 +0000 2020,Couple flouts quarantine rules highlighting gaps in enforcement ,Ottawa  Canada,en,FALSE,1
Tue Apr 07 15:15:14 +0000 2020,Ontario has restricted the operations of online accommodation services such as Airbnb issuing an order that limit ,Ottawa,en,FALSE,0
Tue Apr 07 15:15:14 +0000 2020,Join us on instagram Live TODAY at 3pm EST to hear from Quebec legend and pro athlete Alex KissRusk  Our d ,Canada,en,FALSE,2
Tue Apr 07 15:15:14 +0000 2020,Vern Thiessen is one of Canadas most acclaimed accomplished and produced playwrights as well as an experienced d ,Fredericton  NB,en,FALSE,0
Tue Apr 07 15:15:13 +0000 2020,RT NewFrontierData Stoners cheered when Canada legalised cannabis How did it go so wrong  by mrmichaelpower,Minneapolis  MN,en,FALSE,1
Tue Apr 07 15:15:13 +0000 2020,JustinTrudeau Dear Mr Prime Minister TrudeauPlease stay in isolation We Canada needs you in Good health Good ,,en,FALSE,0
Tue Apr 07 15:15:13 +0000 2020,RT thmrouhof1 FlickHerrOtto1 SigridKaag En daar hebben we Canada voor nodig om dit inzichtelijk te maken Nederland laat zich al jaren,Terneuzen  Nederland,nl,FALSE,2
Tue Apr 07 15:15:12 +0000 2020,AlexpiersonAMP Alex youre barely a journalist let alone a Chielf Medical Officer You clearly have no understan ,,en,FALSE,0
Tue Apr 07 15:15:11 +0000 2020,Easter eye candy for u Thurs onlyFree stream of best of film program SHORT EXPORT w 6 new German shorts fro ,Toronto Berlin,en,FALSE,2
Tue Apr 07 15:15:10 +0000 2020,RT JesseLonnen China is the enemy they unleashed the Corona Virus on the world they lie steal threaten and are coming for the domina,Hamilton ON Canada,en,FALSE,25
Tue Apr 07 15:15:09 +0000 2020,Our biweekly newsletter is inspiration in your inbox Join the thousands of women across Canada and discover healt ,Canada,en,FALSE,0
Tue Apr 07 15:15:09 +0000 2020,RT icicotenord De petits commerants inquiets dune concurrence dloyale des grandes surfaces ,Lasalle  Montral,fr,FALSE,7
Tue Apr 07 15:15:08 +0000 2020,RT codyallen7 DianeCr19985962 RealJamesWoods You support liberals valuestherefore you support Trudeau and his administration who hav,Wherever they may roam ,en,FALSE,1
Tue Apr 07 15:15:08 +0000 2020,BACTERIA AND GUESSWHAT USED AS FERTALIZER FOR FARM FIELDS FOODS WE EAT I HEARD OF THIS TALK RADIO IN CANADA THEY ,,en,FALSE,0
Tue Apr 07 15:15:07 +0000 2020,RT TheMan28926258 ArthurAtkinson0 Debalap No mystery there only way to get Canada to oily dirty business is to win next electio,Canada,en,FALSE,2
Tue Apr 07 15:15:07 +0000 2020,RT lilavarisi Megs n Harry split out of UK so fast because of the investigation of Andrew n Charles They are in hiding They are not in,Brooklyn,en,FALSE,58
Tue Apr 07 15:15:07 +0000 2020, Canada Post doesnt have the capacity to warehousedistribute massive quantities at destinations Amazon will st ,  in transit,en,FALSE,0
Tue Apr 07 15:15:06 +0000 2020,RT SiddakAhuja The US couped a democratic government in Bolivia because some rural election results came a bit late but we still dont h,,en,FALSE,5
Tue Apr 07 15:15:06 +0000 2020,Register now to attend the Study in North America Virtual Fair where you will meet with representatives from leadin ,Paki,en,FALSE,0
Tue Apr 07 15:15:06 +0000 2020,Coronavirus le point sur la pandmie de COVID19 au Canada  Mardi 7 avril ,Montral  Qubec  Canada,fr,FALSE,2
Tue Apr 07 15:15:04 +0000 2020,RT CougarMountain 1 Oia Santorini Greece2 Banff National Park Canada3 Kingdom of Bhutan4 Petra Jordan,Attiki  Greece,et,FALSE,1
Tue Apr 07 15:15:04 +0000 2020,DO IT   Canada usa,New York  USA,en,FALSE,0
Tue Apr 07 15:15:04 +0000 2020,CANADA MARCH 2020 IVEY SA  PMI 26 VS 41 EXP PRIOR 541HOPPACAD,Germany,en,FALSE,0
Tue Apr 07 15:15:03 +0000 2020,SODO Residences Calgary Beltline District  ,Madrid  Comunidad de Madrid,en,FALSE,0
Tue Apr 07 15:15:03 +0000 2020,RT robrousseau ,,und,FALSE,3
Tue Apr 07 15:15:02 +0000 2020,QuickTake CityUHongKong vbarrs We have dog boots for the winters in Canada For her walks around the block she i ,,en,FALSE,0
Tue Apr 07 15:15:02 +0000 2020,theboyzcanada ,rps iyn44,ja,FALSE,0
Tue Apr 07 15:15:01 +0000 2020,RT joshwingrove 3M TO IMPORT 1665M MASKS OVER NEXT 3 MOS PRIMARLY FROM CHINA3M TO CONTINUE SENDING USMADE RESPIRATORS TO CANADA,everywhere,en,FALSE,17
Tue Apr 07 15:14:59 +0000 2020,Court Of Appeal Summaries January 27  January 31 2020 ,Canada,en,FALSE,0
Tue Apr 07 15:14:58 +0000 2020,RT drgbarrette Des tests srologiques qd on sera rendu l en termes de priorit NON SVP On VA se rendre l et a DOIT tre priorit,Vancouver B C Moncton  Acadie,fr,FALSE,14
Tue Apr 07 15:14:58 +0000 2020,Wow Almost 200 students across Canada registered to for SislerCreate GoogleMeeting talk w VFX Lighting amp ,Winnipeg  Manitoba,en,FALSE,0
Tue Apr 07 15:14:57 +0000 2020,RT traceywilen Tune in 930 PDT 1230 EST Canada Now with Jeffsammut SXMCanadaNow with traceywilen Tracey  Dr,Toronto,en,FALSE,2
Tue Apr 07 15:14:57 +0000 2020,Thanks for the kind words Watching for big things from you too ,Calgary  Alberta,en,FALSE,0
Tue Apr 07 15:14:57 +0000 2020,CPHOCanada I just wonder why a lot of Canadian are staying home but the number of cases keep rising,,en,FALSE,0
Tue Apr 07 15:14:54 +0000 2020,RT ScottCFerrisPEI Sleeping Roads  Mazda Canada mazdacanada  This is a mic drop moment Well done  via YouTube,Milton  Ontario,en,FALSE,1
Tue Apr 07 15:14:54 +0000 2020,This beaver doesnt give a dam  canada canadian news,Canada,en,FALSE,0
Tue Apr 07 15:14:53 +0000 2020,RT MattDykstraAB I dont hear them threatening to leave I hear them struggling to stay ableg abhealth Albertadoctors ,Calgary,en,FALSE,95
